"seqnames"	"start"	"end"	"width"	"strand"	"Conc"	"Conc_KO"	"Conc_WT"	"Fold"	"p.value"	"FDR"	"X26DKO"	"X960DKO"	"C922"	"C923"
"2187"	"chr3"	129725139	129725339	201	"*"	5.06918992575922	4.83793608729179	5.26844552923751	-0.000526466660073424	0.51531180096833	0.999683670471574	33.21	23.99	46.7	30.39
"762"	"chr12"	82086072	82086272	201	"*"	3.46839700897134	3.1610776383702	3.72160943044314	-0.000291998349621174	0.516084704202696	0.999683670471574	11.72	6.17	6.67	19.71
"2472"	"chr5"	31968061	31968261	201	"*"	3.46839700897134	3.1610776383702	3.72160943044314	-0.000291998349621174	0.516084704202696	0.999683670471574	11.72	6.17	6.67	19.71
"2531"	"chr5"	76951265	76951465	201	"*"	4.6929863078498	4.51308533192981	4.85292080955047	-0.000469537340706005	0.516934606137441	0.999683670471574	24.42	21.25	20.01	37.78
"2214"	"chr3"	145924109	145924309	201	"*"	5.59364121629187	5.82316436817942	5.32056420336085	0.000539710480507084	0.517341694900033	0.999683670471574	62.51	50.72	16.68	63.25
"1748"	"chr19"	53600071	53600271	201	"*"	4.53881209270264	4.82620975162945	4.1795498743976	0.000408991089746976	0.518065054253011	0.999683670471574	22.47	34.27	6.67	29.57
"2883"	"chr7"	27486960	27487160	201	"*"	5.25589499329832	5.09930714283971	5.39713887489826	-0.000563841785171245	0.518096607069475	0.999683670471574	32.23	36.33	33.36	50.93
"2739"	"chr6"	87838800	87839000	201	"*"	3.46268738395394	3.78511755991998	3.04681269438803	0.000295366648007427	0.518418404434774	0.999683670471574	16.6	10.97	6.67	9.86
"1148"	"chr15"	36609007	36609207	201	"*"	4.37641367082603	4.67087034538246	4.00603045134478	0.000400059314869464	0.51851540095816	0.999683670471574	28.33	22.62	6.67	25.46
"458"	"chr10"	110745301	110745501	201	"*"	3.64654945709731	3.95891611028906	3.24730820943833	0.00031932666119852	0.518653597267449	0.999683670471574	14.65	16.45	6.67	12.32
"88"	"chr1"	65186517	65186717	201	"*"	4.96338122542185	4.74558592771662	5.15256882186	-0.000445349271878502	0.518996414757651	0.999683670471574	42	11.65	33.36	37.78
"2246"	"chr4"	10942897	10943097	201	"*"	3.75883512984601	3.39524260506355	4.04899201703725	-0.000314100179644093	0.519636251270472	0.999683670471574	3.91	17.14	16.68	16.43
"266"	"chr1"	181842330	181842530	201	"*"	5.28331928996635	5.06796082815552	5.47066630062382	-0.00056525717564166	0.519689553913084	0.999683670471574	34.19	32.9	53.37	35.32
"852"	"chr13"	21180368	21180568	201	"*"	3.16456153770193	3.60685629878525	2.5234891603514	0.000232376652188198	0.519732321492493	0.999683670471574	5.86	18.51	0	11.5
"2072"	"chr3"	52102201	52102401	201	"*"	4.07516170712786	3.79940692416886	4.3065719311643	-0.000314917575343122	0.519759949559437	0.999683670471574	24.42	3.43	10.01	29.57
"1257"	"chr16"	4679650	4679850	201	"*"	3.93175439817205	4.31059290653043	3.41657395643489	0.000301913655570577	0.520355901148396	0.999683670471574	27.35	12.34	0	21.36
"2574"	"chr5"	120588693	120588893	201	"*"	5.13506526802566	4.95374906376872	5.29611700509605	-0.000523376179150551	0.520484402685303	0.999683670471574	40.05	21.93	36.69	41.89
"1682"	"chr19"	5510446	5510646	201	"*"	4.89510430070084	4.57091338226925	5.15964528620513	-0.000433708048204606	0.520611005198005	0.999683670471574	21.49	26.05	56.7	14.78
"537"	"chr11"	26387186	26387386	201	"*"	3.68689799801598	3.38701667031495	3.93504513324757	-0.000328749232928136	0.520988293028381	0.999683670471574	12.7	8.23	13.34	17.25
"2097"	"chr3"	69004694	69004894	201	"*"	3.76494613869247	4.11330659997006	3.30474917491541	0.000317707282874574	0.52116488693782	0.999683670471574	19.54	15.08	3.34	16.43
"2448"	"chr5"	21267365	21267565	201	"*"	3.05116052684087	3.37395360956791	2.63468022768471	0.000253281325246131	0.521303645604826	0.999683670471574	9.77	10.97	6.67	5.75
"957"	"chr13"	98815257	98815457	201	"*"	4.7152570267382	4.53777231163509	4.87327949875421	-0.000467148221355213	0.521531303129693	0.999683670471574	22.47	23.99	20.01	38.61
"805"	"chr12"	110696411	110696611	201	"*"	3.7567474940424	3.45848670766389	4.00378520409836	-0.000276497881203023	0.522312575748068	0.999683670471574	18.56	3.43	3.34	28.75
"1352"	"chr16"	81187947	81188147	201	"*"	4.07213349495944	4.2892544260108	3.81644696505415	0.000367803466701653	0.522338819092963	0.999683670471574	25.4	13.71	16.68	11.5
"2482"	"chr5"	34187695	34187895	201	"*"	6.38267042347213	6.21014537581229	6.53675018534613	-0.00068971834290859	0.52266268873809	0.999683670471574	71.3	76.77	113.41	72.28
"1574"	"chr18"	9707828	9708028	201	"*"	2.16466275181856	2.70112113101125	1.30109673901495	0.000177362495081909	0.522675366106319	0.999683670471574	6.84	6.17	0	4.93
"1654"	"chr18"	76944149	76944349	201	"*"	3.49207802290373	3.14578811527041	3.77112805264391	-0.000305146719318398	0.523328641882696	0.999683670471574	8.79	8.91	13.34	13.96
"1073"	"chr14"	67188637	67188837	201	"*"	4.367231676312	4.10901795508327	4.58617086267863	-0.000418895604533891	0.523737845073621	0.999683670471574	21.49	13.02	26.68	21.36
"1286"	"chr16"	24199766	24199966	201	"*"	3.46559683502682	3.15413778830837	3.72160943044314	-0.000288512978204173	0.523893820096271	0.999683670471574	6.84	10.97	6.67	19.71
"3346"	"chr9"	63399360	63399560	201	"*"	3.46559683502682	3.15413778830837	3.72160943044314	-0.000288512978204173	0.523893820096271	0.999683670471574	6.84	10.97	6.67	19.71
"2695"	"chr6"	56797649	56797849	201	"*"	4.59997570137606	4.37752366299685	4.79266549048385	-0.000458218053374278	0.524407378590816	0.999683670471574	17.58	23.99	26.68	28.75
"25"	"chr1"	24700385	24700585	201	"*"	3.86106479568445	3.59975538879422	4.08222381091305	-0.000348307852556783	0.524916304939169	0.999683670471574	14.65	9.6	13.34	20.53
"323"	"chr10"	30132370	30132570	201	"*"	4.7769702990342	4.60535510990237	4.93032411837793	-0.000422689254939188	0.52500459462782	0.999683670471574	32.23	16.45	13.34	47.64
"907"	"chr13"	64248667	64248867	201	"*"	3.64358736601128	3.95414225501725	3.24730820943833	0.00031366888825735	0.525510623535386	0.999683670471574	16.6	14.39	6.67	12.32
"802"	"chr12"	109856539	109856739	201	"*"	3.59430894795274	3.27527103112594	3.85541334675484	-0.000315891727008368	0.526177840706626	0.999683670471574	9.77	9.6	13.34	15.61
"1255"	"chr16"	3847046	3847246	201	"*"	4.56737475034701	4.78555949619073	4.3102105493558	0.000446904238877045	0.526640796985398	0.999683670471574	26.37	28.79	16.68	23
"918"	"chr13"	69611551	69611751	201	"*"	5.80888731623277	5.67063111076809	5.93504513324757	-0.000620811459225641	0.526800444493463	0.999683670471574	63.49	38.38	53.37	69
"3400"	"chr9"	105395255	105395455	201	"*"	3.44801104694224	3.03098984977838	3.77112805264391	-0.00026523775789587	0.527109947685838	0.999683670471574	1.95	14.39	13.34	13.96
"2556"	"chr5"	106964370	106964570	201	"*"	2.74910467217766	3.22327733507631	2.03806233318116	0.000209377620544217	0.527184326907171	0.999683670471574	9.77	8.91	0	8.21
"221"	"chr1"	164714076	164714276	201	"*"	3.30474273484678	3.62301450365888	2.89577859523768	0.000274435872729674	0.527322422917942	0.999683670471574	13.67	10.97	6.67	8.21
"1109"	"chr14"	105177325	105177525	201	"*"	3.64901982990529	3.96289291200129	3.24730820943833	0.000308369674689448	0.5276114827181	0.999683670471574	19.54	11.65	6.67	12.32
"710"	"chr12"	32953866	32954066	201	"*"	5.22692041501441	5.07604950696104	5.36349694393343	-0.000455615364572654	0.527662725731342	0.999683670471574	40.05	27.42	13.34	69
"652"	"chr11"	102241336	102241536	201	"*"	4.26536805785015	4.050543376643	4.45231116511745	-0.000393757960004443	0.527959011305956	0.999683670471574	21.49	11.65	16.68	27.11
"1690"	"chr19"	7494294	7494494	201	"*"	4.07771638933106	3.84484159623089	4.27817356476165	-0.000356054451890386	0.528354903093349	0.999683670471574	20.51	8.23	13.34	25.46
"214"	"chr1"	163338530	163338730	201	"*"	3.26957193800692	2.8830515198586	3.57411523342137	-0.000218894266422653	0.528462094345349	0.999683670471574	12.7	2.06	0	23.82
"3204"	"chr8"	83955357	83955557	201	"*"	6.33388385738072	6.14823777244395	6.49834162547958	-0.00060996867662723	0.528544213532057	0.999683670471574	91.82	50.04	116.74	64.07
"155"	"chr1"	121327822	121328022	201	"*"	4.84562574362784	4.60585567977832	5.05116805258537	-0.000482919704020855	0.528938111983847	0.999683670471574	25.4	23.3	40.03	26.28
"2550"	"chr5"	100039723	100039923	201	"*"	4.1417692388659	4.41045608796063	3.81132073691367	0.000375669490111379	0.529020460952801	0.999683670471574	25.4	17.14	10.01	18.07
"3013"	"chr7"	109703695	109703895	201	"*"	3.51440517274152	3.82578009565799	3.11678653969358	0.000295932651588205	0.529448400382126	0.999683670471574	14.65	13.71	6.67	10.68
"1527"	"chr17"	72836439	72836639	201	"*"	5.28611464271712	5.13140661251429	5.42582753052754	-0.000546197166742013	0.529636025427254	0.999683670471574	42	28.1	36.69	49.28
"98"	"chr1"	71887912	71888112	201	"*"	4.40542424719405	4.20462223486175	4.58166179901635	-0.000415864344232493	0.529780240717135	0.999683670471574	15.63	21.25	16.68	31.21
"2822"	"chr6"	149141444	149141644	201	"*"	4.15767551740631	3.9079518535526	4.37048451068048	-0.000393121607564636	0.529958665187494	0.999683670471574	15.63	14.39	20.01	21.36
"2651"	"chr6"	24657792	24657992	201	"*"	3.47507746294497	3.17755439993715	3.72160943044314	-0.000286590279258318	0.530726194497975	0.999683670471574	7.81	10.28	6.67	19.71
"2202"	"chr3"	138143594	138143794	201	"*"	4.34529232773403	4.12963876870535	4.53286252116991	-0.000417363288442677	0.530841664118654	0.999683670471574	18.56	16.45	20.01	26.28
"1804"	"chr2"	32694132	32694332	201	"*"	4.54280770396831	4.29996311731429	4.75060385445171	-0.000424950228720579	0.531119456928818	0.999683670471574	26.37	13.02	30.02	23.82
"1125"	"chr14"	121797984	121798184	201	"*"	3.89003772129833	4.14090445024449	3.58617086267863	0.000322794246350887	0.531291169115402	0.999683670471574	26.37	8.91	13.34	10.68
"1394"	"chr17"	15564382	15564582	201	"*"	5.72781290712097	5.54653102978832	5.88883756840278	-0.000614230736609504	0.531428083378797	0.999683670471574	53.72	39.75	70.05	48.46
"1342"	"chr16"	66913381	66913581	201	"*"	2.17112636826225	2.50385200077062	1.73791142623155	0.000159087839278618	0.531527209146542	0.999683670471574	5.86	5.48	6.67	0
"1474"	"chr17"	46556207	46556407	201	"*"	4.29366538788093	4.08079727413841	4.47912574370619	-0.000402847484925343	0.531619197814079	0.999683670471574	14.65	19.19	16.68	27.93
"2536"	"chr5"	86172868	86173068	201	"*"	4.12276425219255	3.9120714455419	4.3065719311643	-0.000352874886143186	0.532355729384382	0.999683670471574	20.51	9.6	10.01	29.57
"2650"	"chr6"	24527555	24527755	201	"*"	4.89680755421679	5.17483047725041	4.55210060234335	0.000408616948904834	0.532801023219447	0.999683670471574	46.88	25.36	6.67	40.25
"3087"	"chr8"	4779475	4779675	201	"*"	3.81352750773963	3.5351037258802	4.04681269438803	-0.000334289001695644	0.533133177383906	0.999683670471574	8.79	14.39	13.34	19.71
"2654"	"chr6"	25809251	25809451	201	"*"	4.21839974300327	4.01657139486789	4.39542709260671	-0.000386986410946402	0.533145164587714	0.999683670471574	16.6	15.76	13.34	28.75
"3450"	"chrX"	57392795	57392995	201	"*"	2.34862992580664	1.85427872767045	2.71613423829379	-0.000173754772435768	0.533763561750534	0.999683670471574	5.86	1.37	0	13.14
"1867"	"chr2"	80315444	80315644	201	"*"	3.64670264051209	4.0378046988611	3.10845166107255	0.000271402861840626	0.533843430053015	0.999683670471574	20.51	12.34	0	17.25
"455"	"chr10"	108710573	108710773	201	"*"	3.82578673872567	3.5646632130771	4.04681269438803	-0.000338886924059398	0.534862174120251	0.999683670471574	12.7	10.97	13.34	19.71
"2887"	"chr7"	28766541	28766741	201	"*"	4.54859144153886	4.28165321554723	4.77376585257153	-0.00039485946234665	0.53488354220164	0.999683670471574	29.3	9.6	33.36	21.36
"1909"	"chr2"	119167638	119167838	201	"*"	4.44767944374944	4.27143841495384	4.60471552547001	-0.000405669587094555	0.534939242069077	0.999683670471574	21.49	17.14	13.34	35.32
"3429"	"chr9"	123529548	123529748	201	"*"	4.9046504399708	4.72469636417796	5.06462689616683	-0.000449750700666999	0.535037902975097	0.999683670471574	37.12	15.76	26.68	40.25
"1165"	"chr15"	44402977	44403177	201	"*"	4.21625006443269	3.92676612667197	4.45724246258083	-0.000390602174789885	0.535213687214242	0.999683670471574	14.65	15.76	26.68	17.25
"1150"	"chr15"	37960979	37961179	201	"*"	4.62135785573347	4.85809984747972	4.33799120817844	0.00043023563074778	0.535472061928226	0.999683670471574	24.42	33.59	13.34	27.11
"3157"	"chr8"	68793724	68793924	201	"*"	4.56585141330717	4.80559208286366	4.27817356476165	0.000427306621437664	0.535525693430833	0.999683670471574	31.26	24.68	13.34	25.46
"176"	"chr1"	134955874	134956074	201	"*"	3.91287812604432	4.21531945340758	3.52974482931954	0.000331661754982719	0.535826498395996	0.999683670471574	23.44	13.71	6.67	16.43
"2396"	"chr4"	134187091	134187291	201	"*"	5.49952660905258	5.37008006064113	5.61830880188391	-0.000547988698905282	0.535863791578011	0.999683670471574	49.81	32.9	33.36	64.89
"65"	"chr1"	55027318	55027518	201	"*"	3.40158417667853	3.06244133000266	3.67598201444106	-0.00024762879650871	0.535870779666828	0.999683670471574	14.65	2.06	6.67	18.89
"3049"	"chr7"	127477848	127478048	201	"*"	5.28444595854288	5.44661673770063	5.10170974364278	0.000545140960984865	0.536477534819832	0.999683670471574	48.84	38.38	33.36	35.32
"2796"	"chr6"	134035521	134035721	201	"*"	4.10408713630767	4.31432303752561	3.85790158504097	0.00036183970102466	0.536809926550973	0.999683670471574	25.4	14.39	16.68	12.32
"1633"	"chr18"	56925554	56925754	201	"*"	4.97873254489832	4.77973139144666	5.15358187293999	-0.000471743124062082	0.536883354409885	0.999683670471574	37.12	17.82	36.69	34.5
"2445"	"chr5"	20882164	20882364	201	"*"	5.59403829502089	5.4483151875548	5.72638323739511	-0.000606680843385951	0.536909311545748	0.999683670471574	46.88	40.44	50.03	55.85
"2915"	"chr7"	43671784	43671984	201	"*"	4.54533759756718	4.37336573140277	4.69897609444321	-0.000401968247059657	0.537029281651254	0.999683670471574	26.37	15.08	13.34	38.61
"874"	"chr13"	36578524	36578724	201	"*"	5.2111745770629	5.01160711909282	5.38646078174647	-0.000497827911275783	0.537065956787654	0.999683670471574	43.95	20.56	46.7	36.96
"229"	"chr1"	167308394	167308594	201	"*"	3.4664113355629	2.99425639772193	3.82155504299683	-0.00026478882720685	0.537345340003865	0.999683670471574	9.77	6.17	23.35	4.93
"3027"	"chr7"	114562966	114563166	201	"*"	5.10100382503799	5.26437678073864	4.91673931732961	0.000517511249409828	0.5374277138036	0.999683670471574	37.12	39.75	30.02	30.39
"3262"	"chr8"	122281860	122282060	201	"*"	5.32563420613595	5.18675418724044	5.45231116511745	-0.000537765445530904	0.538287106105518	0.999683670471574	42	30.84	33.36	54.21
"765"	"chr12"	83921966	83922166	201	"*"	6.08022357260395	5.95772412658661	6.19313074414778	-0.000668577635941598	0.538617466339834	0.999683670471574	60.56	63.74	63.37	82.96
"1997"	"chr2"	166906301	166906501	201	"*"	4.64274812028737	4.48189315123779	4.78745390690318	-0.000417557096914961	0.539074916240649	0.999683670471574	23.44	21.25	13.34	41.89
"304"	"chr10"	18235060	18235260	201	"*"	4.35925791595351	4.59156759632407	4.08222381091305	0.000402081530768808	0.539091341602535	0.999683670471574	21.49	26.73	13.34	20.53
"2115"	"chr3"	88142017	88142217	201	"*"	4.71852889530704	4.54361736139961	4.87450884225093	-0.000454211890377345	0.539963873790165	0.999683670471574	25.4	21.25	23.35	35.32
"2260"	"chr4"	16013781	16013981	201	"*"	4.18593765930351	3.98569448236056	4.36174475133791	-0.000330211320567078	0.540054003150408	0.999683670471574	16.6	15.08	3.34	37.78
"1031"	"chr14"	45219531	45219731	201	"*"	6.80328004759756	6.66162383467615	6.93226239637014	-0.000665195677651795	0.540167979178092	0.999683670471574	125.03	77.45	130.09	114.17
"1104"	"chr14"	102982779	102982979	201	"*"	4.47084435746212	4.22392965214057	4.68161142808503	-0.000411012931313775	0.540312713054354	0.999683670471574	12.7	24.68	26.68	24.64
"2164"	"chr3"	115616005	115616205	201	"*"	3.74880785001919	4.01198485577294	3.42666582882035	0.000318251498080209	0.540703248748901	0.999683670471574	18.56	13.71	10.01	11.5
"598"	"chr11"	69838359	69838559	201	"*"	5.77773911805726	5.59669554303008	5.9385757836578	-0.000575598636369183	0.540764413933735	0.999683670471574	62.51	34.27	73.38	49.28
"2644"	"chr6"	17694191	17694391	201	"*"	3.13603117862123	3.5646632130771	2.5234891603514	0.00022823208092065	0.540796233581258	0.999683670471574	12.7	10.97	0	11.5
"2802"	"chr6"	134898330	134898530	201	"*"	3.90133993488311	4.19656049389428	3.52974482931954	0.000332044022704849	0.541146653263324	0.999683670471574	19.54	17.14	6.67	16.43
"120"	"chr1"	87326837	87327037	201	"*"	3.12391843656325	3.49180939035098	2.62886430111147	0.00024208289181029	0.541574403949756	0.999683670471574	8.79	13.71	3.34	9.04
"292"	"chr10"	11343628	11343828	201	"*"	4.06108671651498	3.80028195412874	4.28188442304219	-0.00036098900173102	0.541718225797299	0.999683670471574	17.58	10.28	20.01	18.89
"2476"	"chr5"	33274774	33274974	201	"*"	3.21112027836738	3.52225994484005	2.81388612781654	0.00025599084893509	0.541850875378665	0.999683670471574	12.7	10.28	6.67	7.39
"3273"	"chr8"	129263315	129263515	201	"*"	3.21112027836738	3.52225994484005	2.81388612781654	0.00025599084893509	0.541850875378665	0.999683670471574	12.7	10.28	6.67	7.39
"1884"	"chr2"	103797460	103797660	201	"*"	3.69264143368396	3.40111656333479	3.93504513324757	-0.000314229015260951	0.542216411324206	0.999683670471574	8.79	12.34	13.34	17.25
"1985"	"chr2"	156720936	156721136	201	"*"	3.68938019406785	4.02949810084995	3.24350722224752	0.000294461744511771	0.542391153524756	0.999683670471574	17.58	15.08	3.34	15.61
"1027"	"chr14"	36968761	36968961	201	"*"	4.72701603371078	4.56727772732064	4.87081766466087	-0.000407265769380871	0.542503484873229	0.999683670471574	30.28	17.14	13.34	45.18
"1712"	"chr19"	24961689	24961889	201	"*"	4.47543302180627	4.30372079755161	4.62886430111147	-0.000394329153003225	0.542559055577644	0.999683670471574	24.42	15.08	13.34	36.14
"2787"	"chr6"	124930919	124931119	201	"*"	4.66505168435906	4.50385200077062	4.81003632877133	-0.00042923642904912	0.542652171720712	0.999683670471574	23.44	21.93	16.68	39.43
"306"	"chr10"	18407492	18407692	201	"*"	4.09632281607511	4.39350411136793	3.72160943044314	0.000339136471516266	0.542692213295403	0.999683670471574	28.33	13.71	6.67	19.71
"2030"	"chr3"	20154846	20155046	201	"*"	1.92215530288441	2.46631614170585	1.03806233318116	0.000156928476869895	0.542902710338832	0.999683670471574	4.88	6.17	0	4.11
"1999"	"chr2"	167349387	167349587	201	"*"	5.11989436470124	4.95891611028906	5.26469989720352	-0.000514324984579594	0.543240080976499	0.999683670471574	29.3	32.9	33.36	43.53
"739"	"chr12"	65036499	65036699	201	"*"	3.21930729767134	3.63997164390952	2.62302483390231	0.00023171282940406	0.543756938184151	0.999683670471574	14.65	10.28	0	12.32
"3193"	"chr8"	78812467	78812667	201	"*"	3.19995207169021	2.85596300280974	3.47750858075342	-0.000250615384967644	0.543794280226084	0.999683670471574	4.88	9.6	6.67	15.61
